user_id,username,email,phone,location,preferred_fuel,preferred_category,loyalty_tier,total_spent,join_date,last_login
591,mperry,hickskenneth@example.net,212.883.4401x69354,Chicago,Gas,Sports,Bronze,8136.54,2023-06-19,2025-10-04 08:49:53.641047
592,tking,delgadoheather@example.net,001-612-938-4277,New York,Hybrid,SUV,Gold,236.3,2023-12-14,2025-10-24 06:34:21.062641
593,ryan57,ramosjacqueline@example.com,868-607-1345x3877,Phoenix,Diesel,Truck,Bronze,1140.95,2023-04-11,2025-10-19 04:21:46.110472
594,ijackson,sean89@example.net,001-559-512-1908,Miami,Electric,SUV,Gold,6189.84,2025-06-26,2025-10-06 22:58:02.564194
595,roy69,jwright@example.com,(533)957-1206,Atlanta,Diesel,SUV,Platinum,8396.7,2023-12-03,2025-10-12 08:04:38.634854
596,ronaldclark,bryanbruce@example.org,927-645-7189,Chicago,Diesel,SUV,Silver,9348.72,2023-10-22,2025-10-25 18:02:22.821837
597,skrueger,brooke22@example.net,888.741.3131x86272,Atlanta,Diesel,Truck,Gold,5168.12,2023-07-20,2025-10-28 05:32:42.023765
598,xparker,tanderson@example.net,588-443-8082,Phoenix,Diesel,Sports,Gold,8330.12,2025-08-26,2025-10-10 21:09:38.051461
599,brandipowell,selenaellis@example.net,209-600-2406x19740,Dallas,Hybrid,Sedan,Platinum,4194.7,2023-04-16,2025-10-27 20:56:23.816421
600,nallen,francocaitlin@example.com,(736)201-0965,Chicago,Hybrid,SUV,Gold,5018.21,2025-05-13,2025-10-04 03:15:45.185914
601,bethstone,nwhite@example.com,993.399.1329,New York,Diesel,SUV,Silver,2745.47,2022-11-03,2025-10-30 20:43:38.509403
602,lisa61,jensensusan@example.com,767.566.7647,Miami,Gas,SUV,Bronze,6247.34,2023-09-13,2025-10-24 14:12:05.245850
603,gscott,justin01@example.com,+1-350-592-8472x396,Boston,Diesel,SUV,Bronze,2439.6,2024-07-04,2025-10-30 15:36:21.757732
604,kevinbrown,rwang@example.com,7347464172,Los Angeles,Diesel,Truck,Bronze,5357.06,2022-12-27,2025-10-16 07:30:14.657269
605,stacyconley,jacksonjulie@example.net,(652)736-7693,Chicago,Electric,Sedan,Silver,6704.44,2024-07-08,2025-10-03 09:47:54.357915
606,cgonzalez,jamesgarcia@example.org,+1-756-782-9230x8249,Boston,Electric,Sedan,Silver,3959.01,2023-05-03,2025-10-09 00:33:23.861590
607,pnorris,walterslauren@example.org,793-210-5723,Atlanta,Hybrid,Truck,Silver,360.86,2025-05-13,2025-10-03 14:29:39.134523
608,jennifer18,chudson@example.org,721.493.1379,Chicago,Electric,Sports,Silver,3627.79,2024-06-13,2025-10-23 15:56:36.644753
609,acostaphilip,carolmartin@example.com,001-958-458-3416x6606,Chicago,Electric,Truck,Bronze,6325.47,2025-07-31,2025-10-15 22:46:11.779622
610,kennethlee,gregoryelizabeth@example.net,+1-684-220-4584x847,Phoenix,Electric,SUV,Bronze,6804.26,2023-11-09,2025-10-05 15:30:28.223854
611,peverett,john22@example.com,(257)246-1880,Dallas,Diesel,Truck,Bronze,3805.22,2025-02-16,2025-10-15 05:29:34.567920
612,tpham,twilliams@example.com,795.390.3839x22182,Chicago,Gas,Sports,Gold,3896.89,2024-10-09,2025-10-27 10:52:18.167370
613,lisastephens,lauren97@example.com,(805)414-5122x73668,Chicago,Electric,Sports,Bronze,2300.03,2024-09-10,2025-10-01 11:20:22.902347
614,deannahughes,gibbsrichard@example.net,001-509-656-5476x0817,Phoenix,Gas,Sedan,Bronze,9636.46,2024-11-27,2025-10-05 07:37:58.827421
615,rjohnson,ucruz@example.org,505.907.6661x27947,Chicago,Hybrid,SUV,Platinum,8618.87,2025-03-05,2025-10-31 04:30:53.657884
616,dianemcguire,coxjennifer@example.net,(516)503-1285,New York,Gas,Truck,Silver,6932.31,2025-07-28,2025-10-16 13:06:14.928296
617,sandersmargaret,hwatkins@example.net,(659)984-2866,Chicago,Gas,Truck,Silver,4531.72,2023-04-19,2025-10-20 14:44:24.210851
618,josephwright,amber39@example.org,001-355-231-9813x56102,Phoenix,Gas,Sports,Silver,499.72,2024-12-05,2025-10-27 10:58:54.939882
619,kbarnes,ktownsend@example.com,(950)326-1694x2393,Boston,Gas,Sports,Gold,2415.4,2025-09-29,2025-10-07 23:14:41.173728
620,ascott,andrea64@example.net,+1-339-326-4650x719,Denver,Diesel,Truck,Gold,8098.36,2025-06-11,2025-10-10 13:53:19.885849
621,murphymarilyn,bradleymartin@example.org,710.468.1781,Dallas,Hybrid,Sedan,Bronze,1014.22,2023-07-24,2025-10-21 13:58:04.953074
622,millsdiana,wallaceerika@example.com,353-701-9618,Seattle,Diesel,SUV,Bronze,3636.7,2025-07-15,2025-10-26 18:31:56.992748
623,pdunn,margaret00@example.org,(873)650-7843,Chicago,Gas,Sedan,Silver,7184.89,2025-02-26,2025-10-29 16:36:52.513890
624,anna25,oharris@example.net,779.237.8211x1754,Atlanta,Electric,Truck,Gold,622.5,2023-12-12,2025-10-09 23:33:33.697695
625,monica03,ihancock@example.org,001-768-960-5148,Los Angeles,Electric,Truck,Gold,6681.27,2025-03-02,2025-10-16 08:24:01.540459
626,joseph81,scottstephanie@example.net,237.665.4559x765,Chicago,Diesel,Sports,Bronze,5898.4,2025-05-20,2025-10-14 18:57:56.308356
627,morenojustin,jonesdavid@example.org,001-656-787-5231x47271,Atlanta,Gas,Truck,Bronze,863.97,2024-10-05,2025-10-30 00:59:08.509884
628,taylorjoshua,moorecrystal@example.com,343-360-0406x475,New York,Diesel,Sports,Bronze,521.39,2025-04-29,2025-10-30 23:27:20.056831
629,zmitchell,daniel25@example.com,+1-609-756-2733,Dallas,Diesel,Sports,Bronze,6283.4,2024-11-04,2025-10-11 23:33:36.694327
630,wilsonkim,kimberly79@example.net,+1-204-988-6519x8213,Los Angeles,Hybrid,Truck,Platinum,8670.6,2024-05-25,2025-10-08 10:20:06.753784
631,fieldssusan,gstewart@example.com,(628)916-5347x65790,Denver,Diesel,Truck,Silver,8220.06,2023-02-26,2025-10-02 04:45:51.827145
632,david19,robersonroy@example.net,+1-557-752-3589x080,Los Angeles,Electric,Sedan,Bronze,7021.22,2023-08-03,2025-10-23 23:37:19.971910
633,hancockteresa,halljulie@example.net,+1-246-390-7994x8344,Atlanta,Electric,SUV,Silver,8617.13,2024-11-05,2025-10-27 05:22:23.023391
634,jmartin,mmontgomery@example.com,001-851-255-8882,New York,Hybrid,SUV,Gold,6412.52,2022-12-06,2025-10-09 04:10:41.929856
635,changbriana,pvargas@example.org,219-392-6820x223,Dallas,Diesel,SUV,Silver,3822.78,2023-02-06,2025-10-31 03:49:46.748780
636,showard,sperkins@example.net,001-636-268-0080,Phoenix,Hybrid,Truck,Bronze,9959.78,2025-10-07,2025-10-06 17:19:31.656134
637,ucompton,hardycarrie@example.org,5404135393,Dallas,Gas,Sedan,Bronze,2034.66,2022-12-12,2025-10-19 01:31:23.881034
638,collinflores,jenkinsgerald@example.org,001-681-812-8654,Seattle,Electric,Truck,Silver,8467.76,2024-03-14,2025-10-15 11:13:29.725093
639,jody63,stevenhowell@example.org,707.393.6654x7197,Atlanta,Electric,Sedan,Silver,1698.38,2022-12-29,2025-10-30 13:04:08.241017
640,banksalexis,josepotter@example.net,(612)959-6568,Chicago,Hybrid,SUV,Bronze,4902.47,2023-06-08,2025-10-22 01:19:09.886659
641,danielle28,allenjason@example.net,541.903.2058x426,Phoenix,Hybrid,Sedan,Silver,931.03,2024-02-09,2025-10-23 15:22:10.899478
642,brownjeffery,robinrasmussen@example.org,001-868-215-4388,Los Angeles,Electric,Sports,Bronze,4694.9,2023-02-04,2025-10-27 00:39:53.730856
643,greendawn,lesterlinda@example.net,7258505335,Seattle,Diesel,Sports,Bronze,1181.91,2022-12-03,2025-10-22 07:15:22.321396
644,jpaul,kaitlynsmith@example.com,(616)686-9928,Dallas,Diesel,Sports,Gold,6387.0,2025-06-24,2025-10-21 10:17:25.364429
645,anthonykennedy,wilsonchristine@example.org,639.704.8624x8747,Atlanta,Hybrid,Truck,Bronze,4829.06,2023-12-12,2025-10-13 08:08:17.751687
646,benjamin48,craig33@example.net,001-334-488-5064x74801,Denver,Diesel,SUV,Gold,8699.92,2024-05-14,2025-10-13 23:03:07.518009
647,thomas26,johnstonkelly@example.net,001-345-884-0585x196,Miami,Gas,Sedan,Bronze,1509.22,2023-02-16,2025-10-02 23:00:08.619148
648,johnsonanne,wrightphilip@example.com,+1-421-480-6443x461,Seattle,Electric,Sedan,Gold,1932.46,2025-08-15,2025-10-31 02:46:10.697331
649,cynthiawebster,michaelgraham@example.net,682-491-5882x8556,Los Angeles,Hybrid,Sedan,Bronze,9283.25,2023-04-30,2025-10-11 01:37:53.873083
650,youngkimberly,nbyrd@example.com,+1-650-358-3953x3212,Denver,Diesel,SUV,Silver,794.7,2024-04-05,2025-10-13 16:15:09.935742
651,mnguyen,lawrencemichael@example.net,(731)658-0174x55162,Chicago,Electric,SUV,Silver,8991.12,2025-08-24,2025-10-15 14:05:29.838441
652,kennedyangela,lewisashlee@example.net,001-734-790-3489x16545,Dallas,Electric,Sports,Bronze,5711.93,2022-12-13,2025-10-20 06:11:30.437343
653,ryan57,christina34@example.com,001-379-531-9758x786,Denver,Diesel,Sports,Silver,419.91,2024-05-11,2025-10-04 09:31:32.976313
654,catherine17,otaylor@example.com,928.464.5705x6460,Chicago,Hybrid,Sports,Gold,986.29,2025-06-30,2025-10-25 11:51:26.883038
655,millerluke,jsmith@example.com,(364)332-6492,Phoenix,Diesel,Sports,Silver,316.49,2023-07-16,2025-10-29 05:42:54.314500
656,hallcody,rachel35@example.net,001-829-391-0916x43955,Chicago,Gas,Sedan,Silver,2487.73,2023-08-07,2025-10-14 03:57:17.631867
657,fletcherdavid,daniel25@example.com,526.205.6111x099,Seattle,Gas,Sports,Bronze,6146.41,2025-08-17,2025-10-06 08:25:23.412927
658,uhoward,veronicabarr@example.net,001-522-534-3988,Chicago,Hybrid,Sedan,Platinum,7198.67,2023-11-09,2025-10-24 21:58:05.363453
659,tina14,melissaperez@example.com,455-830-6964,Chicago,Diesel,Truck,Bronze,7260.53,2025-08-24,2025-10-09 06:10:53.399683
660,yturner,saramiller@example.net,(951)987-3805x9660,Denver,Electric,SUV,Silver,1651.8,2024-02-01,2025-10-01 13:33:25.314467
661,hlevy,faith58@example.com,939.762.0821,Denver,Electric,SUV,Bronze,4338.72,2022-11-29,2025-10-06 09:52:44.381166
662,richardrodriguez,brian95@example.com,(417)237-5031x986,Denver,Electric,Sports,Bronze,8612.94,2024-08-08,2025-10-17 18:45:20.111938
663,chapmanhannah,kevinweber@example.com,+1-580-428-4111x156,Los Angeles,Gas,Sports,Silver,6966.46,2025-07-16,2025-10-30 21:03:33.744681
664,michaelallen,brooksjames@example.net,234-239-0085,Los Angeles,Gas,Sports,Platinum,7802.05,2023-04-07,2025-10-09 07:15:05.589412
665,philipwilson,mcbridekevin@example.org,001-755-698-0055x54344,Denver,Hybrid,Sedan,Bronze,3420.85,2024-07-05,2025-10-30 03:27:00.249720
666,mosborn,lynchshelly@example.com,(818)822-2244x4855,Boston,Gas,SUV,Bronze,9567.53,2023-01-10,2025-10-05 10:12:07.100631
667,martinezeric,vlong@example.net,(430)360-4713x892,Seattle,Electric,Sedan,Bronze,7839.61,2022-11-26,2025-10-22 00:23:11.119513
668,amber05,michaelperkins@example.org,001-705-485-4242,New York,Electric,Truck,Silver,471.7,2023-06-19,2025-10-15 00:28:00.468962
669,richmondjonathan,donna28@example.org,337.250.0205x5129,Boston,Electric,SUV,Bronze,8201.76,2025-09-07,2025-10-21 16:53:44.205664
670,lynchtimothy,pholt@example.org,720.323.8614,Atlanta,Gas,Sedan,Bronze,2750.69,2025-01-13,2025-10-14 12:05:54.603052
671,lfrank,nathanjohnson@example.org,001-538-993-1304,Chicago,Electric,Sedan,Gold,8844.45,2024-02-17,2025-10-20 04:13:30.251208
672,aperez,jenniferflores@example.net,(229)545-6249x465,Phoenix,Diesel,Truck,Gold,8302.43,2023-04-16,2025-10-12 01:07:51.483742
673,laurenwoodard,tatechris@example.com,(523)261-9820x6079,Atlanta,Hybrid,Truck,Silver,8974.15,2024-05-27,2025-10-22 03:20:26.304978
674,xlynch,aparker@example.net,815.539.4508x694,Atlanta,Electric,Sports,Bronze,2652.41,2025-04-10,2025-10-14 08:05:43.177287
675,santiagodeborah,youngchristy@example.org,(746)908-8155x797,Los Angeles,Diesel,Sedan,Bronze,7434.76,2025-01-23,2025-10-01 04:27:35.244482
676,andradejeremiah,chavezdestiny@example.com,+1-405-958-6779x195,Seattle,Diesel,SUV,Bronze,8857.77,2025-03-21,2025-10-10 11:40:21.164613
677,kimberlycameron,gary10@example.net,(582)268-0257x8228,Los Angeles,Electric,Sports,Silver,8441.68,2023-12-24,2025-10-27 07:57:32.270293
678,davidpowers,pbarnes@example.net,+1-573-345-7005x74983,Seattle,Diesel,Sports,Bronze,9302.23,2024-06-19,2025-10-29 05:23:09.512641
679,katiehodge,brian52@example.net,001-410-276-0551x0357,Boston,Electric,Sedan,Silver,6786.83,2024-03-15,2025-10-13 23:51:39.502203
680,elizabeth95,markwilliams@example.org,7716917331,Dallas,Hybrid,Sports,Gold,7479.05,2022-11-03,2025-10-19 14:53:04.190161
681,dominique55,kathleenthomas@example.net,001-757-932-9472,Seattle,Diesel,Truck,Silver,2484.81,2025-06-17,2025-10-18 18:46:39.070874
682,narnold,justin06@example.com,803-221-1477x8042,Dallas,Hybrid,SUV,Platinum,6073.25,2025-02-23,2025-10-26 10:22:17.875473
683,jennifervang,patricia14@example.org,+1-617-302-8070x38256,Atlanta,Hybrid,Sports,Bronze,7393.08,2023-05-06,2025-10-31 05:58:12.554074
684,victoriaknapp,lawrence43@example.net,+1-413-627-0059x872,Boston,Diesel,Sedan,Bronze,3996.0,2025-03-27,2025-10-09 01:41:09.999990
685,austin66,jessica16@example.net,+1-723-508-3742x365,New York,Electric,Truck,Silver,8672.22,2025-03-25,2025-10-05 20:44:04.518966
686,melindabest,smithjeffrey@example.org,551-984-8495,Boston,Diesel,SUV,Bronze,3294.47,2025-09-10,2025-10-10 07:53:38.075006
687,robert61,paulcrystal@example.com,222.728.0640,Los Angeles,Diesel,SUV,Platinum,3290.74,2023-05-17,2025-10-25 10:21:52.944988
688,carlos90,greenjeremy@example.org,+1-491-505-7473x87772,Denver,Gas,Sports,Bronze,6904.31,2023-11-10,2025-10-29 20:06:05.102547
689,pcontreras,marksmith@example.org,(845)346-1479x404,Atlanta,Electric,Truck,Silver,9947.55,2023-10-26,2025-10-14 19:11:14.219957
690,nicole20,lisa08@example.net,821.937.7877x9544,Dallas,Electric,Truck,Bronze,7805.75,2024-09-09,2025-10-06 00:03:01.639208
691,anthonyanderson,rosepatrick@example.net,001-810-375-7716,Denver,Electric,Sports,Silver,7061.41,2025-07-23,2025-10-19 11:51:00.322302
692,santosphillip,ronaldcruz@example.org,+1-205-426-1436x1394,Dallas,Electric,Sports,Gold,3522.34,2025-04-11,2025-10-20 04:41:45.209089
693,mhoward,bkennedy@example.net,+1-504-717-4652x547,Denver,Gas,SUV,Bronze,4649.81,2024-03-07,2025-10-22 21:00:28.107538
694,simslawrence,danielmartinez@example.com,+1-734-622-9057x93984,Boston,Electric,Truck,Silver,5916.02,2025-06-23,2025-10-18 04:00:36.412165
695,osanchez,griffithwesley@example.com,+1-596-334-6052x52080,Miami,Diesel,Sedan,Silver,5927.4,2025-10-06,2025-10-11 00:51:51.819169
696,meghan01,jerryholmes@example.org,+1-434-524-4144,Seattle,Electric,SUV,Gold,9374.74,2023-03-22,2025-10-20 00:05:33.263883
697,butlerlaura,joseph75@example.net,380-264-3118,New York,Diesel,SUV,Platinum,6157.67,2023-12-04,2025-10-25 23:49:28.230162
698,hilljennifer,emily46@example.com,001-526-992-7285x2433,Miami,Hybrid,SUV,Silver,7809.73,2023-08-03,2025-10-08 17:09:22.926285
699,jasmine81,megan23@example.org,214.694.5203,Denver,Diesel,SUV,Silver,4359.08,2025-08-08,2025-10-08 04:02:18.613422
700,jacobwilcox,david58@example.com,446.578.7709x09940,Seattle,Hybrid,Sedan,Bronze,2302.19,2024-06-23,2025-10-09 15:17:33.469505
701,matthew06,donna64@example.org,337-448-5803x5723,Phoenix,Hybrid,Truck,Silver,8845.81,2025-02-09,2025-10-04 03:32:15.822120
702,swalker,sotophilip@example.org,001-219-623-7355,Dallas,Electric,Sports,Silver,5550.3,2025-06-17,2025-10-12 17:26:33.281110
703,nancy17,lindaadams@example.org,7963230430,Chicago,Diesel,Sports,Gold,6161.4,2023-03-22,2025-10-22 07:02:46.337609
704,castillocheryl,nwilson@example.com,471.215.4211x28263,Boston,Diesel,SUV,Bronze,2301.13,2025-06-29,2025-10-16 07:35:42.064210
705,johnramirez,heatherfischer@example.org,895-649-3767x4795,Dallas,Gas,Truck,Silver,7478.13,2025-01-13,2025-10-09 06:05:54.853902
706,kinglaura,gregorywilliams@example.com,+1-612-838-8431x65849,Miami,Electric,SUV,Platinum,2493.66,2025-06-09,2025-10-26 10:01:20.702888
707,meganhodges,nsmith@example.com,(370)451-1294,Seattle,Hybrid,SUV,Silver,7267.08,2023-06-04,2025-10-15 08:28:15.690500
708,nicholas05,xburns@example.com,(727)971-2261x509,New York,Gas,Sedan,Silver,8924.27,2024-07-27,2025-10-07 14:48:46.753383
709,westmark,samuelwilson@example.com,(733)991-8458x71468,Miami,Electric,Sports,Bronze,1425.7,2024-03-25,2025-10-14 02:12:08.685658
710,ashley21,glennnathan@example.com,+1-776-397-6942x5611,Boston,Diesel,SUV,Gold,9488.62,2023-02-07,2025-10-06 19:15:55.742765
711,diazjennifer,michelleyoung@example.com,001-492-814-4193x101,Boston,Gas,Truck,Bronze,7140.48,2023-10-02,2025-10-09 14:09:46.878376
712,michaelkeller,chapmanaustin@example.org,(958)871-0049,Los Angeles,Electric,SUV,Silver,7412.62,2024-08-02,2025-10-12 13:13:41.645490
713,anthonycolon,robinwelch@example.net,425.829.1684,Dallas,Hybrid,SUV,Silver,676.18,2025-05-06,2025-10-16 23:27:20.758378
714,abishop,kennedytravis@example.org,852-545-7776x316,Seattle,Gas,SUV,Gold,9169.45,2025-04-30,2025-10-22 18:20:10.212638
715,sreynolds,fmeyer@example.net,001-959-685-4717x37922,Boston,Hybrid,Truck,Silver,4418.5,2023-08-24,2025-10-02 04:18:11.712702
716,hhamilton,emcfarland@example.com,(861)508-5840,Los Angeles,Gas,Sports,Bronze,5759.38,2024-03-09,2025-10-30 23:51:39.071465
717,bstephens,johnsonbrian@example.org,001-368-558-0003x390,Los Angeles,Hybrid,Truck,Bronze,8063.37,2025-01-04,2025-10-23 15:07:52.273837
718,eric18,jmitchell@example.org,(800)807-3466,Chicago,Gas,Sports,Silver,2269.26,2024-07-12,2025-10-20 04:23:00.065875
719,lsantos,paul39@example.com,973-855-1619,Dallas,Electric,Sedan,Gold,2864.42,2024-12-30,2025-10-06 05:45:20.803216
720,xperry,kirbypatrick@example.org,001-818-284-6564x305,Phoenix,Diesel,SUV,Platinum,8875.77,2025-04-17,2025-10-08 13:59:54.646787
721,youngjoseph,utaylor@example.com,+1-994-641-4637x88075,Chicago,Gas,Truck,Silver,5870.94,2025-10-09,2025-10-28 02:29:28.916387
722,zpham,palmercharles@example.net,599.233.7854x18631,Miami,Gas,SUV,Bronze,7398.87,2023-07-29,2025-10-15 10:05:55.022189
723,ryan20,brennantammy@example.org,481-385-6221x7687,Atlanta,Electric,SUV,Gold,4806.84,2025-09-28,2025-10-28 02:10:46.388301
724,jennajohnston,hpatel@example.org,3559506312,Dallas,Hybrid,Truck,Silver,6398.87,2025-09-14,2025-10-21 15:10:56.276436
725,jonathan14,pspencer@example.org,428-694-1026x26725,Atlanta,Gas,Sports,Bronze,4681.1,2024-02-22,2025-10-20 12:13:58.787452
726,jamesallen,tabithagriffin@example.net,692-278-2007,Denver,Hybrid,SUV,Gold,7212.19,2023-06-15,2025-10-29 03:01:40.467584
727,diane37,fitzpatrickbrandon@example.org,001-692-575-4491x11855,Denver,Hybrid,Sedan,Platinum,8453.45,2023-12-03,2025-10-15 03:39:30.375489
728,ralphwagner,michael36@example.com,001-791-687-0056x861,Denver,Electric,SUV,Bronze,6407.14,2023-09-20,2025-10-04 15:07:38.608651
729,heidiolson,joneszachary@example.org,001-495-929-9785,Atlanta,Gas,Truck,Bronze,5721.68,2023-09-14,2025-10-16 15:33:03.929154
730,victor12,gonzalezkristin@example.org,774.837.9674,Phoenix,Diesel,SUV,Bronze,7396.58,2022-12-14,2025-10-17 02:12:13.194864
731,brianna86,lbender@example.com,651.737.8289x3716,Denver,Gas,Sports,Bronze,1803.35,2023-04-30,2025-10-29 13:16:01.118707
732,owalker,christensenmary@example.com,613.414.6779,Atlanta,Hybrid,Sports,Silver,8674.67,2024-03-08,2025-10-11 05:14:46.635564
733,salaskelly,jonathan40@example.org,(467)237-4731x4187,Miami,Gas,Sports,Silver,6355.62,2023-09-05,2025-10-18 20:44:07.563603
734,perrytammy,jonesmichael@example.net,784-793-5926x0502,Dallas,Hybrid,Sports,Platinum,646.89,2025-07-02,2025-10-10 20:03:20.556642
735,davidlambert,mhart@example.com,336-876-5552,Los Angeles,Diesel,Truck,Bronze,7495.65,2024-05-25,2025-10-09 05:08:26.269241
736,silvajeffery,matthewjones@example.org,(292)569-1550x11144,Atlanta,Electric,Truck,Bronze,688.06,2025-10-16,2025-10-30 14:30:25.695626
737,theresawheeler,dana37@example.net,001-549-491-7619x7214,Boston,Hybrid,Sports,Silver,6025.2,2024-01-20,2025-10-26 12:49:45.960161
738,dgould,michellescott@example.org,870.880.7453x841,Dallas,Gas,Sedan,Bronze,1635.62,2023-07-11,2025-10-16 00:13:52.289560
739,johnny63,paula72@example.net,810-998-3418x55752,Atlanta,Diesel,Sedan,Gold,9918.67,2024-10-10,2025-10-26 22:52:27.946805
740,stephen57,hickschristie@example.com,+1-977-499-3407x32304,New York,Electric,Sedan,Bronze,6158.28,2024-02-10,2025-10-27 05:13:17.069966
741,jenniferpierce,jon82@example.org,+1-919-553-2525x627,New York,Diesel,Truck,Bronze,3303.02,2024-01-28,2025-10-27 12:50:17.542307
742,sara87,jason64@example.net,820-310-2802x490,Phoenix,Diesel,Sports,Gold,7333.51,2025-09-06,2025-10-27 17:12:14.631606
743,martinkristin,iwillis@example.net,001-233-473-5579x7040,Chicago,Electric,Truck,Bronze,7907.35,2023-05-29,2025-10-24 22:16:01.344667
744,sandralloyd,vdavis@example.net,(901)939-8493,Miami,Hybrid,Truck,Bronze,7275.21,2022-12-13,2025-10-27 07:19:52.223510
745,melanie82,bassaaron@example.org,977-943-4637x42909,Seattle,Electric,Sedan,Bronze,4114.75,2025-01-05,2025-10-09 06:06:54.634684
746,ywhite,bennettjoshua@example.org,001-377-826-5460,Atlanta,Gas,SUV,Bronze,7397.62,2024-06-29,2025-10-25 02:58:35.768155
747,robinsonchristopher,angelahamilton@example.org,+1-618-202-7381x9795,Atlanta,Electric,Sports,Bronze,971.35,2023-01-03,2025-10-11 06:29:19.894398
748,marshallbeth,nbell@example.org,4193434149,Boston,Diesel,Sedan,Bronze,3589.78,2025-04-14,2025-10-15 02:27:45.125596
749,rogersdarlene,nguyentaylor@example.net,328-927-3849,Los Angeles,Electric,SUV,Bronze,7682.49,2024-11-15,2025-10-08 20:45:41.206086
750,lewislisa,cunninghambethany@example.org,404.207.2689x381,Denver,Diesel,SUV,Silver,6810.27,2025-08-30,2025-10-18 16:51:22.029554
751,jenniferreed,harrismichelle@example.net,451.569.1211x90285,Atlanta,Gas,Truck,Bronze,9764.55,2025-03-03,2025-10-14 13:24:12.476830
752,ramosbrittany,kimgonzales@example.org,+1-681-350-1335x97117,Miami,Gas,Truck,Bronze,3524.27,2024-10-23,2025-10-23 00:17:05.807302
